Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations
1641921,18-Mar-20,New Mexico,Clovis,2300 block of Robles St,0,1,0,0,1,N/A
1641398,17-Mar-20,New Mexico,Albuquerque,1401 Yale Blvd SE,1,0,0,0,1,N/A
1640895,16-Mar-20,New Mexico,Clovis,800 block of N Oak St,0,2,0,0,1,N/A
1639797,14-Mar-20,New Mexico,Taos,NM-68,0,0,1,0,0,N/A
1639542,14-Mar-20,New Mexico,Albuquerque,620 block of Arno SE,1,3,0,0,6,N/A
1641625,13-Mar-20,New Mexico,Las Cruces,Idaho Ave,0,0,0,0,1,N/A
1637938,11-Mar-20,New Mexico,Albuquerque,University Blvd and Central Ave SE,0,1,0,0,0,N/A
1642776,9-Mar-20,New Mexico,Algodones,I-25,0,0,0,0,1,N/A
1635570,7-Mar-20,New Mexico,Albuquerque,1700 block of Rayo Del Sol Dr SW,0,2,0,2,3,N/A
1636031,5-Mar-20,New Mexico,Albuquerque,637 Old Coors Dr SW,0,0,0,0,2,N/A
1635777,4-Mar-20,New Mexico,Las Cruces,2200 block of Stern Dr,0,0,0,0,2,N/A
1633405,3-Mar-20,New Mexico,Albuquerque (Carnuel),NM-333,0,0,0,1,0,N/A
1633546,3-Mar-20,New Mexico,Gallup,1650 W Maloney Ave,0,0,0,0,2,N/A
1634212,3-Mar-20,New Mexico,Taos,105 Albright St,0,0,0,0,0,N/A
1633184,2-Mar-20,New Mexico,Las Cruces,1045 McClure Rd,0,1,0,0,0,N/A
1637906,1-Mar-20,New Mexico,Albuquerque,1900 block of Isleta Blvd SW,0,2,0,0,1,N/A
1632100,1-Mar-20,New Mexico,Albuquerque,10000 block of 2nd St NW,1,0,0,0,0,N/A
1632098,1-Mar-20,New Mexico,Albuquerque,10615 Vista Bella Pl NW,1,0,0,0,0,N/A
1633539,1-Mar-20,New Mexico,Jamestown,1 Giant Crossing,0,0,0,1,0,N/A
1634207,29-Feb-20,New Mexico,San Ysidro,N/A,1,0,0,0,1,N/A
1634210,29-Feb-20,New Mexico,Espanola,Taos Ln,0,0,0,0,1,N/A
1631088,27-Feb-20,New Mexico,Albuquerque,Menaul Blvd NE and Eubank Blvd NE,0,0,0,0,1,N/A
1630242,26-Feb-20,New Mexico,Las Cruces,2300 block of E Lohman Ave,0,0,0,0,1,N/A
1630207,24-Feb-20,New Mexico,Albuquerque,901 San Pedro Dr SE,0,2,0,0,1,N/A
1627243,22-Feb-20,New Mexico,Deming,San Joaquin Rd SW and San Acacia Rd SW,0,0,1,0,0,N/A
1628485,22-Feb-20,New Mexico,Albuquerque,1217 1st St NW,1,0,0,0,0,N/A
1627284,22-Feb-20,New Mexico,Albuquerque,Louisiana Blvd SE and Kathryn Ave SE,1,0,0,0,0,N/A
1630222,21-Feb-20,New Mexico,Albuquerque,1325 Palomas Dr SE,0,0,0,0,0,N/A
1651533,21-Feb-20,New Mexico,Santa Fe,7510 Airport Rd,0,0,0,0,1,N/A
1627256,21-Feb-20,New Mexico,Albuquerque,55th St SW and Central Ave SW,0,0,0,0,0,N/A
1627068,21-Feb-20,New Mexico,Albuquerque,5300 Sequoia Rd NW,0,0,1,0,0,N/A
1627958,20-Feb-20,New Mexico,Albuquerque,N/A,0,0,0,0,1,N/A
1626004,20-Feb-20,New Mexico,Albuquerque,Bridge Blvd SW and Atrisco Dr SW,0,1,0,0,0,N/A
1624528,19-Feb-20,New Mexico,Santa Fe,600 block of Cerrillos Rd,0,0,0,0,1,N/A
1624160,18-Feb-20,New Mexico,Albuquerque,2205 Candelaria Rd NE,0,0,0,0,0,N/A
1627065,18-Feb-20,New Mexico,La Luz,Braziel Ln,2,0,0,0,0,N/A
1625180,18-Feb-20,New Mexico,Roswell,300 block of E Church St,1,0,0,0,1,N/A
1624512,17-Feb-20,New Mexico,Artesia,800 block of S Roselawn Ave,0,0,0,0,0,N/A
1624762,14-Feb-20,New Mexico,Deming,200 block of E Oak St,0,0,0,0,1,N/A
1621967,14-Feb-20,New Mexico,Roswell,600 block of New Mexico Dr,0,0,0,0,1,N/A
1621560,14-Feb-20,New Mexico,Albuquerque,10800 Dennis Chavez Blvd,0,0,0,0,1,N/A
1620564,13-Feb-20,New Mexico,Albuquerque,1800 block of Hoffman Dr NE,1,0,0,0,5,N/A
1621994,13-Feb-20,New Mexico,Carlsbad,700 block of Winchester Rd,0,0,0,0,1,N/A
1620584,12-Feb-20,New Mexico,Roswell,N Lea Ave and W 6th St,0,0,0,0,0,N/A
1620553,12-Feb-20,New Mexico,Clovis,1121 Rencher St,0,1,0,0,1,N/A
1620577,10-Feb-20,New Mexico,El Prado,US-64 and Faustine Trailer Ct 1,0,1,0,0,0,N/A
1620559,7-Feb-20,New Mexico,Albuquerque,1800 Tierra De La Luna Dr SW,0,0,0,0,1,N/A
1620600,7-Feb-20,New Mexico,Roswell,200 block of E Charleston St,0,0,0,0,1,N/A
1619302,7-Feb-20,New Mexico,Albuquerque,6500 San Mateo Blvd NE,0,0,0,0,1,N/A
1617281,7-Feb-20,New Mexico,Albuquerque,Fortuna Rd NW and Coors Blvd NW,0,0,0,0,1,N/A
1616114,6-Feb-20,New Mexico,Albuquerque,Tramway Blvd SE and Central Ave SE,0,0,0,0,0,N/A
1616128,6-Feb-20,New Mexico,Santa Fe,145 Co Rd 74,1,0,0,0,1,N/A
1615444,5-Feb-20,New Mexico,Albuquerque,3rd St NW and Constitution Ave NW,0,1,0,0,0,N/A
1615456,3-Feb-20,New Mexico,Roswell,1300 block of S Missouri Ave,0,0,0,0,1,N/A
